time_ms,rss
0,2039808
150,20635648
300,50372608
450,80650240
600,110116864
750,139313152
900,159318016
1050,188514304
1200,219041792
1351,249319424
1501,278515712
1651,306630656
1801,306630656
1951,306630656
2101,306630656
2251,306630656
2401,306630656
2551,306630656
2702,306630656
2852,306630656
3052,288665600
3202,288665600
3352,288665600
3443,269885440
3593,269885440
3777,251326464
3927,251326464
4111,232550400
4261,232550400
4450,215068672
4600,215068672
4750,215068672
4900,215068672
5050,215068672
5200,215068672
5351,215068672
5501,215068672
5651,215068672
5801,215068672
5951,215068672
6101,215068672
6251,215068672
6401,215068672
6551,215068672
6702,215068672
6852,215068672
7002,215068672
7152,215068672
7302,215068672
7452,215068672
7602,215068672
7752,215068672
7902,215068672
8053,215068672
8203,215068672
8353,215068672
8503,215068672
8653,215068672
8803,215068672
8953,215068672
9103,215068672
9253,215068672
9403,215068672
9554,215068672
9704,215068672
9854,215068672
10004,215068672
10154,215068672
10304,215068672
10454,215068672
10604,215068672
10754,215068672
10905,215068672
11055,215068672
11205,215068672
11355,215068672
11505,215068672
11655,215068672
11805,215068672
