time_ms,rss
0,2121728
150,20701184
300,50438144
450,80445440
600,109371392
750,138838016
900,158842880
1050,187498496
1200,218161152
1350,248168448
1500,277094400
1651,305479680
1801,306778112
1951,306778112
2101,306778112
2251,306778112
2401,306778112
2551,306778112
2701,306778112
2851,306778112
3052,288043008
3202,288043008
3352,288043008
3503,288043008
3615,269365248
3765,269365248
3915,269365248
4090,250601472
4240,250601472
4390,250601472
4566,232017920
4716,232017920
4866,232017920
5043,214761472
5193,214761472
5343,214761472
5494,214761472
5644,214761472
5794,214761472
5944,214761472
6094,214761472
6244,214761472
6394,214761472
6544,214761472
6694,214761472
6844,214761472
6995,214761472
7145,214761472
7295,214761472
7445,214761472
7595,214761472
7745,214761472
7895,214761472
8045,214761472
8195,214761472
8346,214761472
8496,214761472
8646,214761472
8796,214761472
8946,214761472
9096,214761472
9246,214761472
9396,214761472
9546,214761472
9697,214761472
9847,214761472
9997,214761472
10147,214761472
10297,214761472
10447,214761472
10597,214761472
10747,214761472
10897,214761472
11048,214761472
11198,214761472
11348,214761472
11498,214761472
11648,214761472
11798,214761472
