time_ms,rss
0,2121728
150,20971520
300,50978816
450,80986112
600,110723072
750,139919360
900,160464896
1050,190201856
1200,220385280
1351,250122240
1501,278507520
1651,306081792
1801,306622464
1951,306622464
2060,303525888
2211,303525888
2361,303525888
2520,280219648
2670,280219648
2820,280219648
2979,227741696
3129,227741696
3279,227741696
3429,227741696
3608,197128192
3758,197128192
3908,197128192
3966,160342016
4116,160342016
4266,160342016
4330,158257152
4480,158257152
4630,158257152
4780,158257152
4930,158257152
5080,158257152
5231,158257152
5381,158257152
5531,158257152
5681,158257152
5831,158257152
5981,158257152
6131,158257152
6281,158257152
6431,158257152
6582,158257152
6732,158257152
6882,158257152
7032,158257152
7182,158257152
7332,158257152
7482,158257152
7632,158257152
7782,158257152
7932,158257152
8083,158257152
8233,158257152
8383,158257152
8533,158257152
8683,158257152
8833,158257152
8983,158257152
9133,158257152
9283,158257152
9434,158257152
9584,158257152
9734,158257152
9884,158257152
10034,158257152
10184,158257152
10334,158257152
10484,158257152
10634,158257152
10785,158257152
10935,158257152
11085,158257152
11235,158257152
11385,158257152
11535,158257152
11685,158257152
11835,158257152
