time_ms,rss
0,2121728
150,21241856
300,50708480
450,80715776
600,109371392
750,138567680
900,158302208
1050,186687488
1201,216879104
1351,246616064
1501,275542016
1651,303656960
1801,306630656
1951,306630656
2073,303906816
2224,303906816
2374,303906816
2496,282976256
2647,282976256
2835,243871744
2985,243871744
3135,243871744
3207,202747904
3357,202747904
3507,202747904
3572,165601280
3722,165601280
3843,158453760
3993,158453760
4143,158453760
4293,158453760
4443,158453760
4593,158453760
4743,158453760
4893,158453760
5044,158453760
5194,158453760
5344,158453760
5494,158453760
5644,158453760
5794,158453760
5944,158453760
6094,158453760
6244,158453760
6395,158453760
6545,158453760
6695,158453760
6845,158453760
6995,158453760
7145,158453760
7295,158453760
7445,158453760
7595,158453760
7746,158453760
7896,158453760
8046,158453760
8196,158453760
8346,158453760
8496,158453760
8646,158453760
8796,158453760
8946,158453760
9097,158453760
9247,158453760
9397,158453760
9547,158453760
9697,158453760
9847,158453760
9997,158453760
10147,158453760
10297,158453760
10448,158453760
10598,158453760
10748,158453760
10898,158453760
11048,158453760
11198,158453760
11348,158453760
11498,158453760
11648,158453760
11799,158453760
