time_ms,rss
0,2052096
150,20955136
300,50421760
450,80158720
600,108814336
750,138010624
900,156934144
1050,184508416
1200,215085056
1351,245092352
1501,274288640
1651,302673920
1801,306724864
1951,306724864
2101,306724864
2251,306724864
2401,306724864
2552,306724864
2702,306724864
2852,306724864
3052,288161792
3202,288161792
3355,269484032
3506,269484032
3625,250580992
3775,250580992
3883,231907328
4034,231907328
4146,214646784
4296,214646784
4446,214646784
4596,214646784
4746,214646784
4896,214646784
5047,214646784
5197,214646784
5347,214646784
5497,214646784
5647,214646784
5797,214646784
5947,214646784
6097,214646784
6247,214646784
6397,214646784
6548,214646784
6698,214646784
6848,214646784
6998,214646784
7148,214646784
7298,214646784
7448,214646784
7598,214646784
7748,214646784
7899,214646784
8049,214646784
8199,214646784
8349,214646784
8499,214646784
8649,214646784
8799,214646784
8949,214646784
9099,214646784
9250,214646784
9400,214646784
9550,214646784
9700,214646784
9850,214646784
10000,214646784
10150,214646784
10300,214646784
10450,214646784
10600,214646784
10751,214646784
10901,214646784
11051,214646784
11201,214646784
11351,214646784
11501,214646784
11651,214646784
11801,214646784
